CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,Cluster
C10704,983.339069,1.0,5601.54,3073.82,2527.72,36.336457,1.0,0.75,1.0,0.083333,1,182,7500.0,4807.552996,207.134142,0.166667,12,7
C10717,318.186198,1.0,3548.64,2949.37,599.27,0.0,1.0,0.916667,1.0,0.0,0,51,20000.0,3908.960912,199.621137,1.0,12,7
C10739,446.735142,1.0,5228.36,2337.44,2890.92,0.0,1.0,1.0,1.0,0.0,0,71,3000.0,4843.737867,177.051156,0.454545,12,7
C10760,492.916599,1.0,4371.82,2765.16,1606.66,0.0,1.0,0.916667,1.0,0.0,0,97,20000.0,3603.230966,207.887409,0.583333,12,7
C10777,3121.267822,0.888889,4139.56,4139.56,0.0,3607.406242,0.333333,0.333333,0.0,0.222222,3,8,9000.0,1600.272221,597.159149,0.0,9,7
C10797,2388.503738,1.0,4021.29,2303.6,1717.69,2075.781347,1.0,1.0,0.5,0.333333,4,44,5000.0,2851.045852,794.323892,0.0,12,7
C10799,432.915949,1.0,4430.17,3628.67,801.5,0.0,1.0,1.0,1.0,0.0,0,78,8500.0,4301.600928,186.739077,1.0,12,7
C10835,1773.445786,1.0,4504.25,2986.66,1517.59,0.0,0.5,0.5,0.416667,0.0,0,37,8500.0,278.70437,561.333282,0.0,12,7
C10855,487.584965,0.727273,4768.27,4768.27,0.0,0.0,0.727273,0.727273,0.0,0.0,0,27,2500.0,1980.213325,149.493574,0.454545,11,7
C10873,8220.740014,1.0,5197.22,4001.41,1195.81,18857.05847,1.0,0.571429,0.857143,1.0,25,15,13000.0,12886.44123,1287.324868,0.2,7,7
C10892,268.493643,1.0,4917.48,3300.1,1617.38,0.0,1.0,0.25,1.0,0.0,0,31,13500.0,3552.167671,78.898037,0.375,12,7
C10902,2767.545277,1.0,3480.24,2767.28,712.96,0.0,1.0,1.0,0.666667,0.0,0,60,12500.0,4062.447703,1082.201074,0.0,12,7
C10915,902.099225,0.818182,5080.85,4674.21,406.64,0.0,0.416667,0.333333,0.25,0.0,0,12,8000.0,177.879919,258.715978,0.0,12,7
C10917,9255.143419,1.0,5153.28,3352.28,1801.0,0.0,1.0,0.583333,1.0,0.0,0,105,11500.0,4872.818088,9642.502512,0.0,12,7
C10920,337.317432,1.0,4193.91,3076.01,1117.9,0.0,1.0,1.0,0.583333,0.0,0,27,3000.0,3690.904874,210.035264,1.0,12,7
C10940,939.152528,1.0,3393.25,3364.59,77.66,0.0,0.25,0.25,0.083333,0.0,0,5,9000.0,2768.821579,267.093439,0.0,12,7
C10949,6725.109914,1.0,6335.65,912.12,5423.53,0.0,1.0,0.583333,1.0,0.0,0,108,11000.0,3203.884297,2658.77669,0.0,12,7
C10952,542.051302,1.0,4896.9,721.46,4175.44,960.975083,1.0,0.416667,0.916667,0.083333,2,64,2500.0,5338.901791,173.182819,1.0,12,7
C10986,1538.569369,1.0,3852.37,2681.99,1170.38,0.0,1.0,0.75,0.75,0.0,0,35,6000.0,3386.915692,393.411779,0.272727,12,7
C10994,853.34928,0.8,3209.14,2795.14,414.0,898.013564,0.7,0.6,0.5,0.2,3,28,10000.0,2841.834049,255.098434,0.0,10,7
C11045,1239.889457,1.0,3914.15,2643.0,1271.15,0.0,0.583333,0.25,0.416667,0.0,0,12,9500.0,3980.107176,511.121978,0.083333,12,7
C11088,1389.598597,1.0,6058.03,3391.88,2666.15,3517.94774,1.0,0.166667,1.0,0.25,6,52,4000.0,6528.829703,550.971147,0.0,12,7
C11094,8823.284205,1.0,3719.0,2293.18,1425.82,29282.10915,1.0,0.75,1.0,0.416667,26,61,15500.0,28150.97869,7321.639932,0.083333,12,7
C11096,160.852061,0.888889,4704.98,2017.22,2687.76,0.0,0.888889,0.666667,0.777778,0.0,0,45,4500.0,4372.542801,129.801874,0.833333,9,7
C11165,677.188172,0.909091,3777.59,3777.59,0.0,329.214459,0.818182,0.818182,0.0,0.181818,3,28,4000.0,5499.745992,261.247523,0.090909,11,7
C11177,710.199118,1.0,3442.08,2718.42,723.66,0.0,1.0,0.833333,1.0,0.0,0,63,7000.0,3082.037592,231.798854,0.25,12,7
C11270,341.467517,1.0,3446.96,2831.62,615.34,0.0,1.0,1.0,0.333333,0.0,0,46,10500.0,3273.239834,187.681228,1.0,12,7
C11307,317.657562,1.0,4398.35,4398.35,0.0,0.0,0.916667,0.916667,0.0,0.0,0,47,16500.0,4028.380624,179.19571,0.916667,12,7
C11312,12.659909,0.272727,5252.04,2501.0,2751.04,0.0,1.0,0.166667,1.0,0.0,0,40,7350.0,4086.011768,29.259869,0.083333,12,7
C11313,2425.836071,1.0,3502.99,2968.85,534.14,0.0,1.0,0.833333,0.416667,0.0,0,74,7000.0,3871.983102,587.744916,0.0,12,7
C11319,801.110294,1.0,4276.89,1734.5,2542.39,0.0,1.0,0.333333,0.916667,0.0,0,58,7500.0,4750.947157,195.583027,0.083333,12,7
C11330,505.313231,1.0,4471.79,2875.13,1596.66,298.025242,1.0,1.0,0.916667,0.083333,1,74,14500.0,4393.043928,188.516174,0.833333,12,7
C11331,396.419487,1.0,4349.34,4349.34,0.0,0.0,0.916667,0.916667,0.0,0.0,0,14,5000.0,4381.453625,163.370313,1.0,12,7
C11335,2006.218006,1.0,4572.63,3484.5,1088.13,0.0,0.5,0.416667,0.25,0.0,0,28,6500.0,1670.202477,1842.365907,0.0,12,7
C11347,541.240795,1.0,5999.95,4104.58,1895.37,0.0,1.0,1.0,1.0,0.0,0,97,16000.0,6850.328106,200.169985,1.0,12,7
C11349,373.243163,0.909091,3603.23,3603.23,0.0,0.0,0.75,0.75,0.0,0.0,0,24,6000.0,4752.699763,170.242711,1.0,12,7
C11353,272.7004,1.0,3298.55,2520.55,778.0,0.0,0.833333,0.833333,0.166667,0.0,0,33,16000.0,3629.836534,194.460262,0.75,12,7
C11387,5161.854898,1.0,4542.33,4051.67,490.66,0.0,1.0,1.0,0.583333,0.0,0,105,7500.0,3376.37909,1171.273248,0.0,12,7
C11395,2153.498372,1.0,5428.77,3064.59,2364.18,2399.569867,1.0,0.5,1.0,0.166667,3,45,12500.0,4059.3757,496.075078,0.083333,12,7
C11397,148.826903,0.727273,3386.58,3386.58,0.0,47.494639,0.583333,0.583333,0.0,0.083333,1,16,16500.0,4474.571671,138.674322,1.0,12,7
C11420,606.246031,0.909091,3876.0,2380.0,1496.0,914.843621,0.833333,0.166667,0.75,0.083333,1,21,6500.0,1745.666361,171.044243,0.090909,12,7
C11445,468.693449,1.0,4930.68,4012.0,918.68,0.0,1.0,0.416667,1.0,0.0,0,40,12000.0,4552.742211,217.937998,0.833333,12,7
C11470,1245.890862,1.0,5380.3,3976.99,1403.31,0.0,0.833333,0.5,0.75,0.0,0,32,4500.0,6133.623121,442.215058,0.1,12,7
C11475,1337.162883,1.0,4544.48,2384.44,2160.04,0.0,0.75,0.083333,0.666667,0.0,0,25,7500.0,3394.95009,380.300298,0.083333,12,7
C11487,961.391452,1.0,3783.25,2991.45,791.8,0.0,1.0,0.916667,0.75,0.0,0,38,11000.0,1906.997697,226.703216,0.0,12,7
C11502,916.63778,1.0,4627.8,2742.39,1885.41,0.0,1.0,1.0,1.0,0.0,0,89,16500.0,6083.511913,289.474616,0.083333,12,7
C11511,668.102701,1.0,4943.92,2300.09,2643.83,0.0,1.0,0.916667,1.0,0.0,0,52,7000.0,4869.034025,199.727571,1.0,12,7
C11513,1687.08958,1.0,5094.17,4568.17,526.0,0.0,1.0,1.0,0.416667,0.0,0,70,8000.0,3606.985963,460.572295,0.0,12,7
C11527,1499.19943,1.0,3245.23,2870.33,374.9,0.0,1.0,1.0,0.833333,0.0,0,51,8000.0,2961.631164,373.675969,0.0,12,7
C11549,2619.752921,1.0,3563.07,2675.63,887.44,0.0,0.916667,0.666667,0.666667,0.0,0,69,4500.0,1227.952887,688.645056,0.0,12,7
C11554,3145.204423,1.0,3613.83,2752.76,861.07,0.0,1.0,0.416667,0.5,0.0,0,19,5700.0,1241.075833,1015.020218,0.0,12,7
C11561,3156.418686,1.0,3471.99,2447.99,1024.0,1037.733925,1.0,0.833333,1.0,0.166667,2,57,4000.0,2482.014766,813.370825,0.0,12,7
C11573,8281.348085,1.0,4231.12,3101.11,1130.01,0.0,1.0,1.0,0.583333,0.0,0,43,10500.0,2856.165405,2046.341231,0.0,12,7
C11583,7170.30572,1.0,3109.28,2724.52,384.76,2560.207055,1.0,1.0,0.833333,0.5,7,48,9500.0,2055.673322,1961.161822,0.0,12,7
C11585,1579.158781,1.0,4175.25,2095.35,2079.9,0.0,1.0,0.166667,0.916667,0.0,0,50,8000.0,1980.952607,406.75838,0.0,12,7
C11641,171.616134,1.0,4996.17,4726.17,270.0,0.0,0.833333,0.75,0.166667,0.0,0,35,4500.0,4736.750346,86.731068,0.666667,12,7
C11658,1013.728552,1.0,3209.62,2797.99,411.63,953.600788,1.0,0.583333,1.0,0.5,10,32,6000.0,4176.325274,327.352843,0.083333,12,7
C11662,350.378913,0.636364,3263.48,3263.48,0.0,0.0,0.583333,0.583333,0.0,0.0,0,25,7500.0,4547.760665,142.221091,1.0,12,7
C11667,1670.146578,0.727273,3420.97,3420.97,0.0,0.0,0.25,0.25,0.0,0.0,0,31,2700.0,1164.552612,1283.600242,0.125,12,7
C11670,502.653982,1.0,4748.5,1845.75,2902.75,0.0,1.0,1.0,1.0,0.0,0,82,12000.0,4517.823754,205.244926,0.583333,12,7
C11671,1216.570617,1.0,5140.49,4882.68,257.81,0.0,1.0,0.75,0.5,0.0,0,57,4500.0,5671.221416,366.088817,0.0,12,7
C11672,7611.152584,1.0,3707.79,3707.79,0.0,0.0,0.666667,0.666667,0.0,0.0,0,57,12000.0,4610.460803,4441.612219,0.0,12,7
C11692,314.507915,0.727273,3492.21,3195.21,297.0,0.0,0.583333,0.583333,0.166667,0.0,0,13,8500.0,4089.583027,152.410485,0.833333,12,7
C11693,2150.212841,1.0,4096.08,3238.27,857.81,0.0,1.0,0.666667,0.833333,0.0,0,45,8500.0,587.669772,503.201988,0.0,12,7
C11707,2388.030134,1.0,3832.98,2004.03,1828.95,1441.065248,1.0,1.0,1.0,0.083333,1,90,11000.0,5990.39237,600.897569,0.083333,12,7
C11717,392.667425,1.0,4015.23,4015.23,0.0,0.0,1.0,1.0,0.0,0.0,0,26,7500.0,3189.923177,176.9102,0.916667,12,7
C11721,7533.854422,1.0,5253.06,3096.1,2156.96,0.0,0.916667,0.833333,0.75,0.0,0,78,20500.0,1790.394949,1727.487481,0.0,12,7
C11758,2391.214539,1.0,4186.49,3313.0,873.49,0.0,1.0,0.916667,0.916667,0.0,0,50,4000.0,2710.98198,561.918093,0.0,12,7
C11760,5193.415429,1.0,3584.8,2204.52,1380.28,0.0,1.0,1.0,1.0,0.0,0,52,15500.0,1734.349114,1322.868997,0.0,12,7
C11763,279.253475,1.0,3243.86,3002.52,241.34,0.0,1.0,0.666667,0.916667,0.0,0,33,8500.0,3105.312146,192.561842,1.0,12,7
C11774,146.04887,0.909091,3256.15,3256.15,0.0,0.0,0.916667,0.916667,0.0,0.0,0,22,6500.0,3498.681846,74.878694,0.25,12,7
C11786,467.244925,1.0,4001.7,1769.36,2232.34,0.0,1.0,0.583333,1.0,0.0,0,109,16000.0,2259.241805,183.138427,0.181818,12,7
C11795,4226.501257,1.0,4900.0,4900.0,0.0,980.879554,0.166667,0.166667,0.0,0.083333,1,7,10500.0,615.450902,1637.629006,0.0,12,7
C11798,1133.572488,1.0,4063.49,2807.0,1256.49,391.73075,1.0,0.75,1.0,0.083333,1,44,1600.0,4936.506976,284.024015,0.083333,12,7
C11827,10822.05811,1.0,4850.35,2847.8,2002.55,0.0,1.0,0.916667,1.0,0.0,0,208,15500.0,2740.09442,2621.071099,0.0,12,7
C11835,2286.9003,0.909091,4536.48,3275.0,1261.48,0.0,1.0,0.333333,1.0,0.0,0,37,4000.0,5981.014712,1542.926815,0.0,12,7
C11844,6224.464489,1.0,4439.11,3884.1,555.01,0.0,0.833333,0.5,0.75,0.0,0,59,6500.0,2546.344149,4299.471274,0.0,12,7
C11897,1274.142457,1.0,5219.95,2568.35,2651.6,0.0,1.0,0.833333,1.0,0.0,0,66,7500.0,3984.42893,3453.797867,0.0,12,7
C11903,3817.693096,1.0,4974.27,3825.87,1148.4,0.0,1.0,0.25,1.0,0.0,0,33,5000.0,6752.531183,1468.156345,0.0,12,7
C11912,6668.440979,1.0,5596.11,2880.91,2715.2,2790.317276,1.0,0.583333,1.0,0.166667,14,110,16000.0,17068.96724,6687.965212,0.083333,12,7
C11932,2572.878701,1.0,3975.0,3975.0,0.0,0.0,0.416667,0.416667,0.0,0.0,0,5,4000.0,2386.982592,667.024916,0.0,12,7
C11965,2297.324675,1.0,4474.43,3544.31,930.12,1508.526487,0.916667,0.75,0.416667,0.166667,3,44,5500.0,9481.484058,846.555233,0.083333,12,7
C11974,5292.905315,1.0,5539.68,2603.79,2935.89,0.0,1.0,0.916667,1.0,0.0,0,273,6000.0,3597.677582,3838.484817,0.0,12,7
C12016,1925.094714,1.0,5189.51,3609.24,1580.27,0.0,1.0,1.0,0.833333,0.0,0,102,7500.0,5851.06442,492.87619,0.0,12,7
C12049,610.678403,0.909091,3724.25,3301.53,422.72,72.477223,1.0,0.833333,1.0,0.083333,1,39,4000.0,6486.900601,173.296445,0.2,12,7
C12092,311.341555,0.909091,3721.39,3721.39,0.0,0.0,0.5,0.5,0.0,0.0,0,26,4000.0,4004.905569,156.580586,0.714286,12,7
C12110,4784.708882,1.0,5848.99,2604.0,3244.99,3503.547107,1.0,0.583333,1.0,0.166667,6,119,5000.0,9006.196318,4513.48893,0.083333,12,7
C12115,7842.784061,1.0,5930.99,3862.79,2068.2,0.0,1.0,0.916667,1.0,0.0,0,168,11500.0,12493.77894,1780.353532,0.0,12,7
C12118,2928.480007,1.0,5747.76,4021.77,1725.99,0.0,1.0,0.583333,1.0,0.0,0,81,8000.0,4901.164291,788.689176,0.0,12,7
C12119,3433.295973,1.0,4342.07,4247.87,94.2,0.0,0.833333,0.666667,0.166667,0.0,0,20,11000.0,3903.861413,806.9871,0.0,12,7
C12124,1051.484848,1.0,3805.44,2715.52,1089.92,0.0,1.0,0.416667,1.0,0.0,0,24,1500.0,3818.15076,941.610478,0.0,12,7
C12134,482.799015,0.818182,4240.41,4240.41,0.0,0.0,0.333333,0.333333,0.0,0.0,0,4,6000.0,6360.427012,127.311184,1.0,12,7
C12137,876.366489,1.0,4537.12,4285.11,252.01,0.0,1.0,0.75,0.833333,0.0,0,56,2500.0,2689.043472,350.182281,0.333333,12,7
C12140,788.9737,1.0,4574.79,4149.47,425.32,2604.900847,1.0,0.583333,0.833333,0.166667,4,46,9500.0,5097.91073,366.740483,0.083333,12,7
C12143,2986.422406,1.0,5132.08,4664.84,467.24,0.0,1.0,1.0,0.583333,0.0,0,66,10000.0,11454.46623,910.850489,0.0,12,7
C12154,10599.4423,1.0,4029.24,2926.43,1102.81,0.0,1.0,1.0,1.0,0.0,0,102,12500.0,2343.311066,2351.640064,0.0,12,7
C12158,4811.886042,1.0,4911.41,4005.81,905.6,10629.80756,0.75,0.75,0.25,0.416667,14,63,6000.0,10079.38741,2045.063933,0.111111,12,7
C12161,2598.580674,1.0,4767.11,2024.6,2742.51,3621.840163,1.0,0.25,1.0,0.25,9,95,6000.0,3774.693285,955.03756,0.0,12,7
C12213,805.520824,1.0,4019.28,4019.28,0.0,0.0,0.833333,0.833333,0.0,0.0,0,19,4500.0,3728.70891,276.007263,0.272727,12,7
C12273,2882.954391,1.0,3591.81,2452.56,1139.25,554.07167,1.0,0.818182,0.818182,0.090909,2,74,10450.0,8438.775135,768.82697,0.0,11,7
C12321,21.311946,0.727273,3618.19,2804.79,813.4,0.0,1.0,1.0,0.5,0.0,0,40,15000.0,3570.597218,53.62807,1.0,12,7
C12330,598.423093,1.0,5835.57,3974.7,1860.87,0.0,1.0,0.833333,0.75,0.0,0,53,9000.0,6083.426724,204.763572,0.916667,12,7
C12347,6887.915143,1.0,4340.42,3608.17,732.25,7028.901031,1.0,1.0,0.916667,0.833333,29,59,11500.0,16616.23528,1688.710521,0.083333,12,7
C12367,6891.424677,1.0,4399.07,3705.13,693.94,1838.093797,1.0,1.0,0.333333,0.25,4,80,11150.0,1834.501318,1864.863139,0.0,12,7
C12412,1514.750841,1.0,3873.5,2642.14,1231.36,2306.919698,1.0,1.0,1.0,0.416667,6,50,8500.0,3729.948989,436.253648,0.0,12,7
C12464,2416.771489,1.0,4201.13,3802.21,398.92,3306.574157,1.0,0.75,1.0,0.166667,11,82,5500.0,6091.906636,830.39506,0.2,12,7
C12471,608.752081,1.0,5446.88,3466.22,1980.66,0.0,0.916667,0.25,0.916667,0.0,0,45,9500.0,5623.305898,233.917424,1.0,12,7
C12474,534.75165,0.545455,3044.6,3044.6,0.0,684.269093,0.166667,0.166667,0.0,0.083333,1,2,3000.0,8987.534163,332.787755,0.333333,12,7
C12489,1902.665938,1.0,4666.51,4464.76,201.75,4120.44084,0.916667,0.833333,0.5,0.166667,10,46,7500.0,6153.484827,534.578893,0.0,12,7
C12505,451.905949,1.0,4468.71,3870.15,598.56,0.0,1.0,1.0,0.416667,0.0,0,53,4000.0,4009.961094,184.31048,1.0,12,7
C12527,1487.657507,1.0,4115.98,3975.98,140.0,0.0,0.75,0.666667,0.25,0.0,0,31,5000.0,3922.394684,474.667356,0.083333,12,7
C12542,407.177714,0.909091,4236.36,2325.16,1911.2,0.0,0.833333,0.5,0.75,0.0,0,29,18500.0,3746.674803,167.823077,1.0,12,7
C12551,4968.771623,1.0,3441.3,2416.7,1024.6,0.0,1.0,0.333333,0.833333,0.0,0,26,11500.0,1385.717858,1499.391822,0.0,12,7
C12574,505.333425,0.909091,5176.62,5176.62,0.0,0.0,0.666667,0.666667,0.0,0.0,0,33,8500.0,4971.981428,172.888946,0.6,12,7
C12580,3312.222433,1.0,3729.7,2169.35,1560.35,0.0,1.0,1.0,1.0,0.0,0,81,8000.0,4974.329762,931.22828,0.0,12,7
C12596,5115.712849,1.0,4378.8,3195.58,1183.22,0.0,0.833333,0.333333,0.75,0.0,0,19,10000.0,2241.246911,1320.011574,0.0,12,7
C12624,512.946312,1.0,4391.87,3943.37,448.5,422.496562,1.0,1.0,0.666667,0.166667,2,46,16500.0,4962.461845,175.713135,0.916667,12,7
C12669,11077.99148,1.0,3419.92,3419.92,0.0,7837.414142,0.5,0.5,0.0,0.583333,12,8,12000.0,10934.50273,7294.953939,0.0,12,7
C12748,4644.779013,1.0,4820.68,4063.61,757.07,0.0,0.833333,0.75,0.5,0.0,0,54,9200.0,1076.138168,1324.445876,0.0,12,7
C12765,374.276019,1.0,3589.05,3138.48,450.57,0.0,1.0,0.833333,0.5,0.0,0,31,6000.0,3493.186695,173.108861,0.636364,12,7
C12824,2315.997841,1.0,3643.93,2971.8,672.13,780.459161,0.916667,0.583333,0.833333,0.083333,1,36,7500.0,1256.695062,680.435223,0.0,12,7
C12829,1141.349418,1.0,6003.86,3474.35,2529.51,0.0,1.0,0.916667,1.0,0.0,0,110,2500.0,6848.237541,287.30865,0.083333,12,7
C12836,343.003474,1.0,3429.49,2789.85,639.64,0.0,1.0,1.0,0.666667,0.0,0,40,10500.0,2700.228732,211.715095,0.416667,12,7
C12863,6380.474771,1.0,4381.33,2080.87,2300.46,0.0,0.666667,0.416667,0.5,0.0,0,45,11500.0,1297.408037,2129.183138,0.0,12,7
C12885,169.019496,1.0,4769.98,1164.35,3605.63,0.0,1.0,0.583333,1.0,0.0,0,56,4500.0,3998.399141,178.551031,1.0,12,7
C12898,302.142293,1.0,3612.24,3340.05,272.19,0.0,1.0,1.0,0.083333,0.0,0,35,10500.0,2866.24778,192.523653,1.0,12,7
